"","date","id","deaths","new_deaths","confirmed","new_confirmed","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","cs","series","p2.5_signal","p97.5_signal","mean_signal","p2.5_position","p97.5_position","mean_position","p2.5_growth_rate","p97.5_growth_rate","p25_growth_rate","p75_growth_rate","growth_rate","percentile_0_growth_rate","dispersion","z_score_growth_rate","country","state","county","deaths_pc"
"433",2020-04-28,"1fd600c8",0,0,726,18,112725,2,"Sweden","Jönköping",NA,726,18,23.9422420658781,46.7037072246849,33.4393699663631,2.82756590779704,3.37416039832999,3.10086315306352,-0.0622796058530671,0.0417872007042207,-0.0281526526194736,0.00766024747062728,-0.0102462025744232,0.650232410383221,1.44702223581939,-0.385948001836992,"Sweden","Jönköping",NA,0
"434",2020-04-29,"1fd600c8",0,0,769,43,112725,2,"Sweden","Jönköping",NA,769,43,27.8936842114307,54.2260430239841,38.8916973163484,2.81731765870963,3.36391624226856,3.09061695048909,-0.0628838882985213,0.0412129878990134,-0.0287470742337906,0.00707617383428268,-0.0108354501997539,0.658372538378872,1.44702223581939,-0.40802554165978,"Sweden","Jönköping",NA,0
"435",2020-04-30,"1fd600c8",0,0,797,28,112725,2,"Sweden","Jönköping",NA,797,28,21.66218690475,42.2978765160478,30.2698613601824,2.8064095382522,3.35315346232648,3.07978150028934,-0.0626474754604238,0.0414344781549206,-0.0285155550047254,0.00730255769922222,-0.0106064986527516,0.655223326838522,1.44702223581939,-0.399461282948112,"Sweden","Jönköping",NA,0
"436",2020-05-01,"1fd600c8",0,0,820,23,112725,2,"Sweden","Jönköping",NA,820,23,22.0023249440753,42.935784825559,30.7357623861984,2.79565744801824,3.34269255525494,3.06917500163659,-0.0616802419314865,0.0423477999323953,-0.0275660009249974,0.00823355892590625,-0.00966622099954556,0.642159581167509,1.44702223581939,-0.364237270764045,"Sweden","Jönköping",NA,0
"437",2020-05-02,"1fd600c8",0,0,838,18,112725,2,"Sweden","Jönköping",NA,838,18,16.3614711563391,32.1452409881707,22.9334566352638,2.7858059637079,3.33321159756618,3.05950878063704,-0.0603557397030099,0.0436077553907491,-0.0262626657206492,0.00951468140838837,-0.0083739921561304,0.62390011277569,1.44702223581939,-0.315740116625259,"Sweden","Jönköping",NA,0
"438",2020-05-03,"1fd600c8",0,0,845,7,112725,2,"Sweden","Jönköping",NA,845,7,6.45586654455859,13.1838289175245,9.22567287723938,2.7772714770091,3.32499809995272,3.05113478848091,-0.0589930205991946,0.0449434387031232,-0.0249088125484471,0.0108592306523757,-0.00702479094803569,0.604471228015172,1.44702223581939,-0.264937584933989,"Sweden","Jönköping",NA,0
"439",2020-05-04,"1fd600c8",0,0,861,16,112725,2,"Sweden","Jönköping",NA,861,16,5.90211707867163,12.1060701982736,8.4528955791982,2.77018077208669,3.31803922297906,3.04410999753288,-0.057873754724492,0.0460996198102812,-0.023777440946152,0.0120033060319412,-0.0058870674571054,0.587823558842953,1.44702223581939,-0.221949902888367,"Sweden","Jönköping",NA,0
"440",2020-05-05,"1fd600c8",0,0,883,22,112725,2,"Sweden","Jönköping",NA,883,22,22.4783436132765,43.887744346224,31.408976389339,2.7643213040402,3.31212455611134,3.03822293007577,-0.0560136842775929,0.0480233923725664,-0.0218964804653931,0.0139061885603665,-0.00399514595251328,0.55982669444379,1.44702223581939,-0.150529838631236,"Sweden","Jönköping",NA,0
"441",2020-05-06,"1fd600c8",0,0,907,24,112725,2,"Sweden","Jönköping",NA,907,24,26.3535222299032,51.2738724127621,36.7593136013575,2.76036936868377,3.30808619956275,3.03422778412326,-0.0538144097291618,0.0502586437498741,-0.0196854079229889,0.0161296419437011,-0.00177788298964389,0.526694915438043,1.44702223581939,-0.0669642431338934,"Sweden","Jönköping",NA,0
"442",2020-05-07,"1fd600c8",0,0,935,28,112725,2,"Sweden","Jönköping",NA,935,28,20.6533442923533,40.3569906501888,28.8705182236418,2.7585982561571,3.30630154611013,3.03244990113361,-0.0517710171308184,0.0522890913927718,-0.0176462604043564,0.0181643346663099,0.000259037130976706,0.496107227645152,1.44702223581939,0.00975788810094953,"Sweden","Jönköping",NA,0
"443",2020-05-08,"1fd600c8",0,0,962,27,112725,2,"Sweden","Jönköping",NA,962,27,21.2086196950659,41.4096495760965,29.6351397763766,2.75881958488703,3.30659829164215,3.03270893826459,-0.0499292385677659,0.0540750298510118,-0.0158227936614562,0.0199685849447021,0.00207289564162294,0.468863285046698,1.44702223581939,0.0781275780900061,"Sweden","Jönköping",NA,0
"444",2020-05-09,"1fd600c8",0,0,995,33,112725,2,"Sweden","Jönköping",NA,995,33,15.9589405098432,31.3658765026342,22.3733358519607,2.7608384042075,3.30872526360493,3.03478183390621,-0.0484299141859187,0.0555045088817992,-0.0143463738839497,0.0214209685798303,0.00353729734794027,0.446934342537084,1.44702223581939,0.133410571780532,"Sweden","Jönköping",NA,0
"445",2020-05-10,"1fd600c8",0,0,1001,6,112725,2,"Sweden","Jönköping",NA,1001,6,6.37302652779358,13.0172377835503,9.10819420704031,2.76436533589795,3.31227292661036,3.03831913125415,-0.0466487652487795,0.0572507548330406,-0.0125766707920983,0.0231786603763594,0.00530099479213053,0.42074174433897,1.44702223581939,0.199996282304834,"Sweden","Jönköping",NA,0
"446",2020-05-11,"1fd600c8",0,0,1012,11,112725,2,"Sweden","Jönköping",NA,1012,11,5.89948495277615,12.0996111484558,8.4487557607471,2.76976559701491,3.31747465507766,3.04362012604628,-0.0449774990228461,0.0589490889421113,-0.0108965281106215,0.0248681180298866,0.00698579495963257,0.396085736937999,1.44702223581939,0.263491889657303,"Sweden","Jönköping",NA,0
"447",2020-05-12,"1fd600c8",0,0,1041,29,112725,2,"Sweden","Jönköping",NA,1041,29,22.7629467190719,44.4257546273745,31.8003315318801,2.77695523490281,3.32425660710903,3.05060592100592,-0.043071237148477,0.0609077264605234,-0.0089730905275517,0.0268095798395981,0.00891824465602318,0.368355859907697,1.44702223581939,0.336211051244008,"Sweden","Jönköping",NA,0
"448",2020-05-13,"1fd600c8",0,0,1075,34,112725,2,"Sweden","Jönköping",NA,1075,34,27.037677745663,52.5699491493981,37.7010522957558,2.78610019451986,3.33294813680402,3.05952416566194,-0.0410292967884019,0.0629734793050967,-0.00692334126498664,0.0288675237816814,0.0109720912583474,0.339603752631658,1.44702223581939,0.413544801575579,"Sweden","Jönköping",NA,0
"449",2020-05-14,"1fd600c8",0,0,1089,14,112725,2,"Sweden","Jönköping",NA,1089,14,21.4645478787795,41.9019330548181,29.9900991707023,2.79726587425746,3.34372663958311,3.07049625692029,-0.0389846435265561,0.0649925327919102,-0.00488708301740351,0.0308949722827576,0.013003944632677,0.311979469433302,1.44702223581939,0.490247264629236,"Sweden","Jönköping",NA,0
"450",2020-05-15,"1fd600c8",0,0,1124,35,112725,2,"Sweden","Jönköping",NA,1124,35,22.3274565462159,43.5403020837234,31.1792271036896,2.81041788175546,3.35658252135046,3.08350020155296,-0.0376992280309353,0.066208784615702,-0.00362434858092205,0.0321339051656888,0.0142547782923834,0.295370939177168,1.44702223581939,0.537761263044981,"Sweden","Jönköping",NA,0
"451",2020-05-16,"1fd600c8",0,0,1145,21,112725,2,"Sweden","Jönköping",NA,1145,21,17.0094473419215,33.3786725064218,23.8275632900476,2.82479879695789,3.3707111627328,3.09775497984535,-0.0370117435820893,0.0668114854470851,-0.00296466748882211,0.0327644093538179,0.0148998709324979,0.286868497897474,1.44702223581939,0.562556388874882,"Sweden","Jönköping",NA,0
"452",2020-05-17,"1fd600c8",0,0,1169,24,112725,2,"Sweden","Jönköping",NA,1169,24,6.8719456391451,14.0072227347677,9.81105871905376,2.83985845469615,3.38545124685954,3.11265485077785,-0.0371095049076934,0.0666605856110085,-0.00307985469230011,0.0326309353956152,0.0147755403516576,0.288371710966384,1.44702223581939,0.558147859303407,"Sweden","Jönköping",NA,0
"453",2020-05-18,"1fd600c8",0,0,1174,5,112725,2,"Sweden","Jönköping",NA,1174,5,6.42294378253723,13.1415944774404,9.1873675523243,2.85488990091341,3.3999708813456,3.1274303911295,-0.0363655873052662,0.0674095050630467,-0.00233429681769197,0.0333782145754725,0.0155219588788903,0.2788317079991,1.44702223581939,0.586315650082253,"Sweden","Jönköping",NA,0
"454",2020-05-19,"1fd600c8",0,0,1215,41,112725,2,"Sweden","Jönköping",NA,1215,41,24.9923823273953,48.670603178512,34.8768450801146,2.87075966373308,3.41514503628371,3.14295235000839,-0.0352694321417143,0.0685346694549087,-0.00122862856720456,0.0344938658803989,0.0166326186565972,0.264971390940123,1.44702223581939,0.62809336113131,"Sweden","Jönköping",NA,0
"455",2020-05-20,"1fd600c8",0,0,1247,32,112725,2,"Sweden","Jönköping",NA,1247,32,29.917973402746,58.0345313736833,41.6686400795453,2.88775552738529,3.43141440994469,3.15958496866499,-0.0335412941885333,0.0702650495227973,0.000500244649662383,0.0362235106846017,0.018361877667132,0.244035569453069,1.44702223581939,0.693379954045735,"Sweden","Jönköping",NA,0
"456",2020-05-21,"1fd600c8",0,0,1275,28,112725,2,"Sweden","Jönköping",NA,1275,28,23.9303449394108,46.5947773858109,33.3920513777982,2.90644399438039,3.44944969828385,3.17794684633212,-0.0315135493754275,0.0722485613360275,0.0025134839968269,0.0382215279637732,0.0203675059803,0.220814823013648,1.44702223581939,0.76944422010269,"Sweden","Jönköping",NA,0
"457",2020-05-22,"1fd600c8",0,0,1287,12,112725,2,"Sweden","Jönköping",NA,1287,12,25.0785805018157,48.7701446849516,34.9726464478563,2.92709031473087,3.46953838989398,3.19831435231242,-0.0294216415522935,0.074255002458758,0.00457736445769049,0.040255996448774,0.0224166804532322,0.198342614152208,1.44702223581939,0.847556106013516,"Sweden","Jönköping",NA,0
"458",2020-05-23,"1fd600c8",0,0,1314,27,112725,2,"Sweden","Jönköping",NA,1314,27,19.2648119786322,37.6886109333327,26.9455748383009,2.94976090023873,3.49170116529258,3.22073103276565,-0.0282303675895755,0.0753452523387806,0.00573550927712388,0.0413793754720813,0.0235574423746026,0.186315450837408,1.44702223581939,0.891556114344979,"Sweden","Jönköping",NA,0
"459",2020-05-24,"1fd600c8",0,0,1331,17,112725,2,"Sweden","Jönköping",NA,1331,17,7.85413678343903,15.9466257850476,11.1913797250419,2.97360035011347,3.51497660016705,3.24428847514026,-0.027958721497515,0.0755439763780938,0.00598324181244008,0.0416020130681388,0.0237926274402894,0.18376987582441,1.44702223581939,0.90109135003593,"Sweden","Jönköping",NA,0
"460",2020-05-25,"1fd600c8",0,0,1355,24,112725,2,"Sweden","Jönköping",NA,1355,24,7.4086412300028,15.0942407970899,10.5748671246929,2.99776316011984,3.53839904504125,3.26808110258055,-0.0280078102828113,0.0754751479819704,0.00592767975485044,0.0415396579443087,0.0237336688495796,0.184318370640106,1.44702223581939,0.899029887552167,"Sweden","Jönköping",NA,0
"461",2020-05-26,"1fd600c8",0,0,1390,35,112725,2,"Sweden","Jönköping",NA,1390,35,29.0533067157104,56.3870107500802,40.4750431513561,3.02195440748539,3.56167513537486,3.29181477143013,-0.0268905092521365,0.0765955314858632,0.00704599163060479,0.042659030603122,0.0248525111168634,0.173254177601312,1.44702223581939,0.941383521237514,"Sweden","Jönköping",NA,0
"462",2020-05-27,"1fd600c8",0,0,1435,45,112725,2,"Sweden","Jönköping",NA,1435,45,35.0677754819633,67.7876222275229,48.7561392722077,3.04728497083298,3.586049594261,3.31666728254699,-0.0247827691054792,0.0786831411620423,0.00914713032914134,0.0447532417274218,0.0269501860282815,0.153617847053027,1.44702223581939,1.02103956473222,"Sweden","Jönköping",NA,0
"463",2020-05-28,"1fd600c8",0,0,1473,38,112725,2,"Sweden","Jönköping",NA,1473,38,28.2955829858433,54.8867135933825,39.4087751560711,3.07468821200872,3.61254672514182,3.34361746857527,-0.0217908855921774,0.0816139230383815,0.012118976591603,0.0477040608546011,0.029911518723102,0.128417667735126,1.44702223581939,1.1339027690604,"Sweden","Jönköping",NA,0
"464",2020-05-29,"1fd600c8",0,0,1501,28,112725,2,"Sweden","Jönköping",NA,1501,28,29.9403588511301,57.994858329488,41.6699756408055,3.10501845179559,3.64203952280116,3.37352898729837,-0.0179697097792709,0.0853378355811082,0.0159082565562311,0.0514598692456062,0.0336840629009187,0.100604138465849,1.44702223581939,1.27811671274308,"Sweden","Jönköping",NA,0
"465",2020-05-30,"1fd600c8",0,0,1537,36,112725,2,"Sweden","Jönköping",NA,1537,36,23.2649212495113,45.3157885263618,32.4694972462666,3.13910740906496,3.67531869133363,3.40721305019929,-0.0138146070458101,0.0893825509097997,0.0200271596029256,0.055540784261064,0.0377839719319948,0.0756124519260376,1.44702223581939,1.43521828791907,"Sweden","Jönköping",NA,0
"466",2020-05-31,"1fd600c8",0,0,1555,18,112725,2,"Sweden","Jönköping",NA,1555,18,9.62735871248207,19.4353935158097,13.6788707536459,3.17732905152284,3.71266499273973,3.44499702213129,-0.00918886934614692,0.0939239107138126,0.0246252269954652,0.0601098143722004,0.0423675206838328,0.05362904032715,1.44702223581939,1.61064059384844,"Sweden","Jönköping",NA,0
"467",2020-06-01,"1fd600c8",0,0,1566,11,112725,2,"Sweden","Jönköping",NA,1566,11,9.25356536658216,18.7373391274508,13.1676570585539,3.22021917363146,3.75450991199878,3.48736454281512,-0.0037125224019374,0.099365431937107,0.0300901534321343,0.0655627561030353,0.0478264547675848,0.0344723998037947,1.44702223581939,1.8187813185422,"Sweden","Jönköping",NA,0
"468",2020-06-02,"1fd600c8",0,0,1601,35,112725,2,"Sweden","Jönköping",NA,1601,35,37.1474068808715,71.752996459804,51.6278776865181,3.26865089716349,3.80173109800192,3.53519099758271,0.00242447173416899,0.105492508775053,0.0362238953576492,0.0716930851515731,0.0539584902546112,0.0200764486961833,1.44702223581939,2.05217253758782,"Sweden","Jönköping",NA,0
"469",2020-06-03,"1fd600c8",0,0,1642,41,112725,2,"Sweden","Jönköping",NA,1642,41,46.1643611651284,88.8028336655699,64.0275416194015,3.32323588689101,3.85506308878362,3.58914948783732,0.00875805145666698,0.111801894485321,0.0425495410620752,0.0780104048799127,0.060279972970994,0.0109201982126348,1.44702223581939,2.29313217635609,"Sweden","Jönköping",NA,0
"470",2020-06-04,"1fd600c8",0,0,1668,26,112725,2,"Sweden","Jönköping",NA,1668,26,38.5189132953144,74.325316840415,53.5063588279255,3.38411769508908,3.91474122652754,3.64942946080831,0.0147478759853586,0.11773762530565,0.0485216264718623,0.083963874819146,0.0662427506455042,0.00584630674233718,1.44702223581939,2.52128792154416,"Sweden","Jönköping",NA,0
"471",2020-06-05,"1fd600c8",0,0,1710,42,112725,2,"Sweden","Jönköping",NA,1710,42,42.2698879851508,81.4323981457046,58.6697396276917,3.45091956166285,3.98042486124478,3.71567221145381,0.0196185847367884,0.122526971119205,0.053365653620698,0.0887799022352951,0.0710727779279965,0.0033920142521776,1.44702223581939,2.707264002808,"Sweden","Jönköping",NA,0
"472",2020-06-06,"1fd600c8",0,0,1750,40,112725,2,"Sweden","Jönköping",NA,1750,40,34.1039238882831,66.0395387993409,47.4574272883607,3.52251414089097,4.05097583787265,3.78674498938181,0.0229312266004301,0.125747690368786,0.0566481510141198,0.0920307659550964,0.0743394584846081,0.00229682569840182,1.44702223581939,2.83422821442894,"Sweden","Jönköping",NA,0
"473",2020-06-07,"1fd600c8",0,0,1773,23,112725,2,"Sweden","Jönköping",NA,1773,23,14.6496370530206,29.3550330071897,20.7374197824794,3.59736449762346,4.12480439810938,3.86108444786642,0.0244368272524197,0.127179942190868,0.0581296981549965,0.0934870712882909,0.0758083847216437,0.00191219275722225,1.44702223581939,2.89229509674865,"Sweden","Jönköping",NA,0
"474",2020-06-08,"1fd600c8",0,0,1786,13,112725,2,"Sweden","Jönköping",NA,1786,13,14.5612844684129,29.2598866524294,20.6412580299637,3.67370536664189,4.20008029853424,3.93689283258806,0.0242732722376224,0.126980189769708,0.0579542728115615,0.0932991891957689,0.0756267310036652,0.00194849785227383,1.44702223581939,2.88638141611789,"Sweden","Jönköping",NA,0
"475",2020-06-09,"1fd600c8",0,0,1849,63,112725,2,"Sweden","Jönköping",NA,1849,63,60.0402576290867,115.326290325527,83.2118992846063,3.74988092003044,4.27515820715301,4.01251956359173,0.0219497996430223,0.124641270309901,0.0556257346781605,0.0909653352747632,0.0732955349764618,0.0025723637734384,1.44702223581939,2.79782941754664,"Sweden","Jönköping",NA,0
"476",2020-06-10,"1fd600c8",0,0,2004,155,112725,2,"Sweden","Jönköping",NA,2004,155,76.0609554448558,145.535903337197,105.212165928458,3.82369596226352,4.34793423487285,4.08581509856819,0.0171047005025293,0.119773724555358,0.0507732745493437,0.0861051505085433,0.0684392125289435,0.00448722959810963,1.44702223581939,2.61302555321828,"Sweden","Jönköping",NA,0
"477",2020-06-11,"1fd600c8",0,0,2135,131,112725,2,"Sweden","Jönköping",NA,2135,131,63.9824281439618,122.810463782582,88.6437345461917,3.89259176810173,4.41591685409254,4.15425431109713,0.0104826522476142,0.113111303338044,0.0441379866626454,0.0794559689230131,0.0617969777928293,0.00912881056528899,1.44702223581939,2.36035160825886,"Sweden","Jönköping",NA,0
"478",2020-06-12,"1fd600c8",0,0,2272,137,112725,2,"Sweden","Jönköping",NA,2272,137,69.8915447139924,133.976129441271,96.7667228000008,3.95476927294634,4.47733330483358,4.21605128888996,0.00282371726762747,0.105396031675649,0.0364605770182629,0.0717591719250137,0.0541098744716383,0.0193258501195381,1.44702223581939,2.06787583539405,"Sweden","Jönköping",NA,0
"479",2020-06-13,"1fd600c8",0,0,2393,121,112725,2,"Sweden","Jönköping",NA,2393,121,55.4382085486499,106.828996236082,76.9571840205893,4.00918810381172,4.53113422291148,4.2701611633616,-0.00523075018089698,0.0972811381759662,0.0283862938658633,0.0636640941292059,0.0460251939975346,0.0392084339819521,1.44702223581939,1.75994655961476,"Sweden","Jönköping",NA,0
"480",2020-06-14,"1fd600c8",0,0,2409,16,112725,2,"Sweden","Jönköping",NA,2409,16,23.1589322530534,46.1410424163243,32.6891002538295,4.0554707587104,4.57690195600787,4.31618635735913,-0.0128097544374005,0.0896585234162528,0.0207929882806962,0.056055780698156,0.0384243844894261,0.0707908539814475,1.44702223581939,1.46992632851611,"Sweden","Jönköping",NA,0
"481",2020-06-15,"1fd600c8",0,0,2420,11,112725,2,"Sweden","Jönköping",NA,2420,11,22.170084850862,44.312896286907,31.3435905835336,4.09412633647619,4.61509514722093,4.35461074184856,-0.0206545005510266,0.0818007663825226,0.0129439754553625,0.0482022903761335,0.030573132915748,0.12105584334327,1.44702223581939,1.16972491903782,"Sweden","Jönköping",NA,0
"482",2020-06-16,"1fd600c8",0,0,2563,143,112725,2,"Sweden","Jönköping",NA,2563,143,87.2984517544057,167.130778397228,120.790141131579,4.12490422943932,4.64546352008929,4.38518387476431,-0.029688096775856,0.0727730775973101,0.00391231647567593,0.0391726643457782,0.0215424904107271,0.204922636887447,1.44702223581939,0.824165945796192,"Sweden","Jönköping",NA,0
"483",2020-06-17,"1fd600c8",0,0,2769,206,112725,2,"Sweden","Jönköping",NA,2769,206,104.983585251931,200.332083055677,145.022688984078,4.14659656650594,4.66685616384413,4.40672636517504,-0.039611917593304,0.0628541679016091,-0.00600989382226325,0.0292521441305683,0.0116211251541525,0.32831305821275,1.44702223581939,0.44457610831834,"Sweden","Jönköping",NA,0
"484",2020-06-18,"1fd600c8",0,0,2938,169,112725,2,"Sweden","Jönköping",NA,2938,169,83.4155255928281,159.748805462489,115.436261939132,4.1582927831969,4.67840219746148,4.41834749032919,-0.0497583417028871,0.0527041594947213,-0.0161574933416675,0.0191033111335017,0.0014729088959171,0.477531747242437,1.44702223581939,0.0563493640066159,"Sweden","Jönköping",NA,0
"485",2020-06-19,"1fd600c8",0,0,3162,224,112725,2,"Sweden","Jönköping",NA,3162,NA,85.7612040501277,164.11670795199,118.637458160169,4.15976095373124,4.67987984471897,4.41982039922511,-0.0594011902440598,0.0430515168911155,-0.0258035536803546,0.00945388032741024,-0.00817483667647217,0.622774660093144,1.44702223581939,-0.312776224531437,"Sweden","Jönköping",NA,0
"486",2020-06-20,"1fd600c8",0,0,3169,7,112725,2,"Sweden","Jönköping",NA,3169,7,63.9032338265057,122.989287944218,88.6533317233752,4.15150904852807,4.67178207656919,4.41164556254863,-0.0671523601079751,0.0352949371155499,-0.0335564976335112,0.0016990746410859,-0.0159287114962126,0.728896264824386,1.44702223581939,-0.609478272220087,"Sweden","Jönköping",NA,0
"487",2020-06-21,"1fd600c8",0,0,3176,7,112725,2,"Sweden","Jönköping",NA,3176,7,25.0874006801154,49.9378197118056,35.3950574544163,4.13544930932218,4.65598439278266,4.39571685105242,-0.0744495365456235,0.0280153014978343,-0.0408479218552385,-0.00558631319255065,-0.0232171175238946,0.812783828387501,1.44702223581939,-0.888201553636722,"Sweden","Jönköping",NA,0
"488",2020-06-22,"1fd600c8",0,0,3185,9,112725,2,"Sweden","Jönköping",NA,3185,9,22.5718529496676,45.1095464094242,31.9093410803127,4.11206759976853,4.63293186728853,4.37249973352853,-0.0824619741676604,0.020053706666704,-0.0488436864418962,-0.0135645810590602,-0.0312041337504782,0.883597304062022,1.44702223581939,-1.19316338382463,"Sweden","Jönköping",NA,0
"489",2020-06-23,"1fd600c8",0,0,3355,170,112725,2,"Sweden","Jönköping",NA,3355,170,83.5285217709769,159.995331461363,115.603518662821,4.08066012912111,4.60193107043499,4.34129559977805,-0.0922120121243351,0.0103730308306819,-0.0585709782614883,-0.0232680030321648,-0.0409194906468266,0.94104364007271,1.44702223581939,-1.56359495737934,"Sweden","Jönköping",NA,0
"490",2020-06-24,"1fd600c8",0,0,3584,229,112725,2,"Sweden","Jönköping",NA,3584,229,94.3405574300222,180.218267444578,130.39130266162,4.03946538038409,4.56128683787836,4.30037610913122,-0.102951678294594,-0.000299504183350591,-0.0692886299018038,-0.0339625525761405,-0.0516255912389721,0.97566098679464,1.44702223581939,-1.97140100314523,"Sweden","Jönköping",NA,0
"491",2020-06-25,"1fd600c8",0,0,3743,159,112725,2,"Sweden","Jönköping",NA,3743,159,70.3418537298787,134.946194602103,97.4287713260557,3.98746940415166,4.51003163163284,4.24875051789225,-0.113486920424492,-0.0107774876437664,-0.0798050950172023,-0.0444593130510558,-0.062132204034129,0.991136921469791,1.44702223581939,-2.37128915796798,"Sweden","Jönköping",NA,0
"492",2020-06-26,"1fd600c8",0,0,3853,110,112725,2,"Sweden","Jönköping",NA,3853,110,67.8410689557063,130.135032963528,93.960096556101,3.92486559799423,4.44837102972202,4.18661831385812,-0.122835203111457,-0.0200752168184943,-0.0891367995328469,-0.0537736203971045,-0.0714552099649757,0.996792339045576,1.44702223581939,-2.72576210043132,"Sweden","Jönköping",NA,0
"493",2020-06-27,"1fd600c8",0,0,3953,100,112725,2,"Sweden","Jönköping",NA,3953,100,47.4307318420742,91.5817432566534,65.9074283069519,3.85284655143408,4.37747965635222,4.11516310389315,-0.130737834085122,-0.027920530048267,-0.097020634119556,-0.0616377300138325,-0.0793291820666942,0.998754527122949,1.44702223581939,-3.02443914923133,"Sweden","Jönköping",NA,0
"494",2020-06-28,"1fd600c8",0,0,3963,10,112725,2,"Sweden","Jönköping",NA,3963,10,17.4599833750627,34.9342220839728,24.6971847951728,3.7728836978065,4.29878414584641,4.03583392182645,-0.136416768841543,-0.033511940729932,-0.102670866832503,-0.0672578427389716,-0.0849643547857374,0.999395028961098,1.44702223581939,-3.23652599019189,"Sweden","Jönköping",NA,0
"495",2020-06-29,"1fd600c8",0,0,3970,7,112725,2,"Sweden","Jönköping",NA,3970,7,14.7599685598589,29.6843081024717,20.9317809637319,3.68724083918607,4.21449829489536,3.95086956704072,-0.140702773704424,-0.0376690914069302,-0.106914616139352,-0.0714572489720022,-0.0891859325556773,0.999654453821808,1.44702223581939,-3.39308878104606,"Sweden","Jönköping",NA,0
"496",2020-06-30,"1fd600c8",0,0,4060,90,112725,2,"Sweden","Jönköping",NA,4060,90,51.5704098659038,99.3015124143259,71.5613002642554,3.59732289111698,4.12604437785309,3.86168363448504,-0.144483545636817,-0.0413026930824291,-0.110647126069282,-0.0751391126499642,-0.0928931193596231,0.999791502993435,1.44702223581939,-3.52908827266128,"Sweden","Jönköping",NA,0
"497",2020-07-01,"1fd600c8",0,0,4151,91,112725,2,"Sweden","Jönköping",NA,4151,91,55.277029171283,106.224127813771,76.6273724713036,3.50359820936635,4.03398282088448,3.76879051512541,-0.147348765418551,-0.0440325003849936,-0.113467939613362,-0.0779133261901826,-0.0956906329017723,0.999858620329469,1.44702223581939,-3.63060345018087,"Sweden","Jönköping",NA,0
"498",2020-07-02,"1fd600c8",0,0,4199,48,112725,2,"Sweden","Jönköping",NA,4199,48,39.4175266384108,76.1519962550265,54.787985370432,3.40694810028591,3.93925166416138,3.67309988222364,-0.149004054211379,-0.0455752648299167,-0.11508632794498,-0.0794929910963153,-0.0972896595206478,0.999886657503286,1.44702223581939,-3.68725632135864,"Sweden","Jönköping",NA,0
"499",2020-07-03,"1fd600c8",0,0,4252,53,112725,2,"Sweden","Jönköping",NA,4252,53,36.6865307204965,70.9314923801174,51.0120610665148,3.30857113633593,3.84304930907006,3.575810222703,-0.149638863976475,-0.0461152614513092,-0.115690045339433,-0.0800640800883508,-0.0978770627138921,0.999894771262528,1.44702223581939,-3.70612137044135,"Sweden","Jönköping",NA,0
"500",2020-07-04,"1fd600c8",0,0,4300,48,112725,2,"Sweden","Jönköping",NA,4300,48,24.9634432639033,48.648936055395,34.8488874294161,3.20950368497415,3.74636263500406,3.4779331599891,-0.149205399225335,-0.0455833570786355,-0.115224298975438,-0.0795644573285328,-0.0973943781519853,0.999885352485235,1.44702223581939,-3.68434108264958,"Sweden","Jönköping",NA,0
"501",2020-07-05,"1fd600c8",0,0,4302,2,112725,2,"Sweden","Jönköping",NA,4302,2,9.00967798398346,18.2559108787156,12.8249708896952,3.11086240335548,3.65021516031876,3.38053878183712,-0.147175376295774,-0.04341449687912,-0.113148746705873,-0.0774411264690208,-0.0952949365874471,0.999840951087254,1.44702223581939,-3.60009754486422,"Sweden","Jönköping",NA,0
"502",2020-07-06,"1fd600c8",0,0,4304,2,112725,2,"Sweden","Jönköping",NA,4304,2,7.53311846567638,15.3632256667179,10.757927261434,3.01431424680138,3.55617344369796,3.28524384524967,-0.144588344127793,-0.0406299466630936,-0.110496941826867,-0.0747213489640195,-0.0926091453954435,0.999760277540996,1.44702223581939,-3.49198514099328,"Sweden","Jönköping",NA,0
"503",2020-07-07,"1fd600c8",0,0,4353,49,112725,2,"Sweden","Jönköping",NA,4353,49,26.2640364427244,51.1524515796133,36.6533743661025,2.9204393148922,3.46483008481625,3.19263469985423,-0.142375152169372,-0.0381958025204585,-0.108211292327882,-0.0723596623619486,-0.0902854773449152,0.999659538144481,1.44702223581939,-3.39714702615033,"Sweden","Jönköping",NA,0
"504",2020-07-08,"1fd600c8",0,0,4395,42,112725,2,"Sweden","Jönköping",NA,4395,42,28.2173256960732,54.8767603888884,39.3506724343896,2.82880673159223,3.37589171342639,3.10234922250931,-0.140020530053652,-0.0356461677111695,-0.105792719089863,-0.0698739786749583,-0.0878333488824105,0.999514343175329,1.44702223581939,-3.29870662847629,"Sweden","Jönköping",NA,0
"505",2020-07-09,"1fd600c8",0,0,4421,26,112725,2,"Sweden","Jönköping",NA,4421,26,20.268087309221,39.6751972151782,28.3573687278597,2.73950414343685,3.28952760381695,3.0145158736269,-0.137415997463395,-0.0328920106473108,-0.103139119678185,-0.0671688884325208,-0.0851540040553529,0.999297208208941,1.44702223581939,-3.19350201177338,"Sweden","Jönköping",NA,0
