id,dispersion
0007cb93,1.9999999451726485
00261c81,1.9999999650154712
004a8ee7,1.7338593410440217
00738b9f,1.9513863222254355
0083c472,0.5396475738827353
008b8a54,1.1604840505137433
00a1a685,1.9999999451136399
00b3d68a,1.9216032071093265
00b948a7,1.99999993485959
00cc6d45,1.7727252220826217
00cebd4e,1.8064219983989296
00fc7fbd,1.8982680981410156
010cd779,1.4746577019029983
010e0772,1.9999999607206982
013e158a,1.7815264210995156
0141ae45,1.3313370753923153
0163ccb2,1.9999999383128053
0171bcbd,1.9999999489153104
017b2290,1.999999955463214
018b6d7d,1.8165313215242578
0193835f,1.2039321973860957
01a90f8a,1.999999959525259
01b1e1a8,1.999999955689354
01d6b445,1.9999994698874046
01dc2a68,0.8860509183477748
01e476b6,1.6865114002087107
021e7cf9,1.999999930617434
0224f02c,1.9999999414044451
022f37a7,1.1228357118915229
023c1e0e,1.3341504534006146
024175ca,1.999999940928168
02708e11,1.4372373471402886
029358d0,0.38901345903142687
02f6dd36,0.9049720365546882
02f78490,0.8417185965202546
02fd1abd,1.351071942095694
0334b701,1.9999999545811604
03831ffd,1.1079241223568201
03972ae3,1.063121073884469
03c4f8ec,1.4716289298712975
03e69a1b,1.5605442288112867
03ed5d90,1.9999999423796326
04597318,1.3918753719001922
04809989,1.9999999607206982
048b5e02,1.307511605419025
04ad6e51,1.9999999314092893
04bb4cfa,1.9999999652205556
05069d02,1.9999999452425155
0524fff5,1.9501026130216574
0542f3be,1.9999999574415424
05493435,1.6550556998369916
0551da17,1.2588157294717421
0573b8e0,1.9999999354644724
057926cd,1.4053831227334448
0590dea4,1.9705199375973972
059b192f,1.4012222233114826
05b97bd8,1.9999999607206982
060e08ab,1.9999999422978927
062c6a5c,0.6310972333261063
0653d193,1.7864118381888752
06611360,1.7082507053377696
066b8d4d,1.140483482261818
067b58d8,1.9999999607206982
0689b2af,1.9999999549811733
06bb705c,1.999999933472802
06c4cb93,1.426521541937523
06dc25b1,1.9073958918668688
06e6a964,1.9999999502519106
06fdf2a3,0.2909632999676454
06fe4746,1.1634605397823141
071e4f86,1.926658782504192
07274afe,1.9999999607206982
073c2d71,1.5915162957128715
073f9894,1.9999999419192516
074bd898,1.9999999467197058
0791bba4,1.9999999607206982
07945170,1.8631949728034145
07a37957,1.9999999607206982
07cc629c,1.9999999551193572
07e64e4d,1.1096237789070447
07ee006b,1.9944277270774007
08267a91,0.869993541188034
082f5159,1.5253832407489305
0830583a,1.999999936943035
0850ea96,1.9999999413543217
08523a9d,1.9999999531738357
0858a4b0,1.999999958249516
0861a1c8,1.5282885568073092
086a6643,0.99201598436108
0882c78c,1.9886849971158076
088a89aa,1.222022435744033
08a0a57b,1.3598777833751565
08b0057f,0.9691374839962132
08b38cd2,0.7666351992986893
08b84b59,1.5602452698983251
08c7f096,1.2811033451270917
09059aa1,1.5247495254283026
09375852,0.7032102711286173
0940adbb,1.333792357243671
0948e39d,1.4762692465331837
0971e6e5,1.7081932222024387
097a216e,1.5754265711795163
099050aa,1.999999947889005
099280a1,0.8265329838359874
099ace87,1.0939557734621264
09a3cbff,1.5645113799769372
09b0e256,0.7575985959292654
09b187b8,1.2432223331672192
09e410a6,0.5362555900133729
09ed3b6e,1.3382159003249479
0a2166c8,1.2080026118812301
0a3553d6,1.100637611333728
0a3b5fa5,1.2535015869739934
0a419728,1.9999999607206982
0a50d630,1.0145814596629958
